group,rank,address,account_value,bps,allTime_pnl,allTime_vlm,month_pnl,month_vlm
SMART,46,0x2826611d1fda9e3c947d6a644c94cadee27a74aa,123651.951196,47.005124278445145,97072.021196,20651369.97,41268.338274,5101283.64
SMART,47,0x9031a11765816d5f57fdfd7f0ce4b8f375a0bacc,301103.019801,46.994746453911446,214233.129801,45586612.54,-396285.400766,12809653.04
SMART,48,0x64a2f935ccd0e8f7700155a30b5fed7f6f04529c,103304.591942,46.95794836426722,504668.001942,107472327.8,21944.728402,16926861.9
SMART,49,0xdb42ab87ac1f9f0d6d83dd82ff49137ab70f631d,129890.496474,46.893011823979506,126749.742275,27029558.85,57879.133103,9200355.73
SMART,50,0x810b41bd2294ea9b87efd8fd03040ff74a1e5130,775152.977123,46.8692745039438,760777.5871230001,162319044.87,285856.952566,29697595.7
SMART,51,0x47807d3f6ae34ff6aa1fc8fe4e7b742197c1e125,210974.913089,46.83478430955686,274724.473089,58658212.51,14382.352608,5086652.55
SMART,52,0x4b563051258ade30122940b80f575363baa4445b,714951.796058,46.76472457134198,430317.616058,92017566.66,6725.14,1913890.68
SMART,53,0x59275149ee03ac34f8a94ea9063359bad5527a78,1217665.601484,46.75531475967676,216806.931484,46370542.6,456922.037205,3797495.44
SMART,54,0x9d3d2c3e81e49edd114903db8f87c68e9666359a,410271.906721,46.70624664549346,413237.566721,88475867.02,26922.641985,7469534.77
SMART,55,0x55511e688074c90250e3bc470593e31b529d752a,179960.582819,46.57208657405635,86445.465619,18561647.54,80928.35455,2574178.63
SMART,56,0x9c90a27a090b43a0460a5e9024bb4fab1c3ba2ee,72152.543225,46.553779051370846,102918.203225,22107378.89,14509.426265,3605799.26
SMART,57,0x0fe100b259a7a5b23555b2a934410608b116ebee,54469.706074,46.45254439978146,53152.296074,11442278.73,53152.296074,11442278.73
SMART,58,0x0c156975b3e10cccbb041d35dc14b0a10649f55a,512653.616927,46.43248148885927,390239.376927,84044480.16,67656.527643,8585865.33
SMART,59,0xf19adedb642cc10adace471be30c98457015ec03,71152.421705,46.41927691452057,69870.061705,15051949.61,6603.640397,1645064.5
SMART,60,0xfcf1dd2d209aeb1323dd9a0f2ea65187c84d6c8a,3661339.38776,46.417947086182835,157538.84776,33939210.51,-100384.925979,22793632.499999996
SMART,61,0xa6fc599a28c4b23b7f74bd391c56dfda70d48693,211565.228887,46.377687517763725,190996.308887,41182801.28,39227.562348,1812629.72
SMART,62,0xb55a609c0c03bc79017f5989121071b0a4e75d70,103259.014834,46.04856332225307,61883.504792,13438748.21,48745.502695,11836882.46
SMART,63,0x252ee867e398cc20ee12a39fd1983bda75c6be00,111812.215576,45.97736523984104,103743.995576,22564145.43,40132.600707,8008013.19
SMART,64,0xa46d49e6f816ed1f8079e662e9b17320cd8c8bcf,146981.541387,45.90252024109375,289733.921387,63119392.98,19088.065472,4387106.25
SMART,65,0x96b43f6989bfc7f468072a35567e5d4f7b551e74,49595.963956,45.78431520099298,57344.593956,12524943.03,56563.033955,11735316.42
SMART,66,0x8b67b0a78e557201fa0f9db2bc9dba5d55aaf692,224677.488234,45.765120505797164,581781.088234,127123250.59,4024.563699,1729798.54
SMART,67,0x59629e23c52a0d7c092436870ef2db1dc382ddf8,3948180.762408,45.754283414961165,4471585.912408,977304326.21,1808720.722543,67420636.52
SMART,68,0x553f458951c0cf43875a378568c8c7ab93ae091e,63410.334226,45.6922061704421,109073.804481,23871424.39,47227.713611,13348885.12
SMART,69,0x8438e4095783ebef8c951788ad42c3bcd084fb41,1205471.022473,45.650721529218615,882810.882473,193383774.21,189516.099224,1122774.49
SMART,70,0xab7500c64ed624e6423ff8143481b0b411cf790d,27184.525991,45.61641137969711,57818.845991,12675009.77,9477.0,1046242.81
SMART,71,0xf7791248951da4f9221fe4efa0a3a9825b48861d,28722.103887,45.564909602011554,65711.623887,14421541.59,6291.404481,2362260.92
SMART,72,0xb4daad808516667d25a68643976fbf8b084e3fdb,224790.785949,45.555377264409934,790015.775949,173418775.87,94923.896296,53928623.11
SMART,73,0x1be8d5e165c27262d8d9a914e112519e9115638a,663725.770756,45.5403773129519,308832.000756,67814985.07000001,52228.259015,4214276.630000001
SMART,74,0xd005cd3497b15a6b5b9465b812409ef9447815c2,121308.111636,45.45877052999618,267781.851636,58906531.9,226560.258343,57997126.18
SMART,75,0x71cfa5e263e866f7961091e01ebc5a2d11616c20,1852024.652711,45.320690214268566,873391.472711,192713630.04,27678.213843,17829984.4
SMART,76,0x05936f6a5ea9abfbfcc690f1a6140d97e80640f9,439213.886133,45.302945820368656,860636.31024,189973586.63,-136384.8218,44825822.63
SMART,77,0xd43d5699b62540a09d065dac6108c399cf7a339f,114797.080317,45.12871467038604,97518.650317,21609002.39,14588.350487,2765400.41
SMART,78,0x56e448a58fe5f2b112e6ba2456ffaec03f72dc82,658202.373071,45.11736510371933,687626.423071,152408373.47,120569.303447,6787803.75
SMART,79,0xc30b98af41c61b9aaafb304b49f04c0f9bdc2185,172717.58622,45.03590715895321,105227.95622,23365346.2,132889.357812,14700320.65
SMART,80,0xea08ad2ab972fb210545bdd2f16bcedc8d89265c,2993285.510817,44.9603856300146,699220.910817,155519331.3,322671.494146,6785845.99
SMART,81,0xd6901106d16d8d8eece75b003d9f2f139d734cb7,61478.019902,44.938842557875205,62852.849902,13986308.13,11518.128848,2634625.39
SMART,82,0x8463d6ffcbfb56bf20ab2e1111f9a0e8359533f2,553511.422058,44.690895358020924,6268487.512058,1402631892.21,463802.079031,33884326.5
SMART,83,0x629727e39b3cf13b7782739b404a71aaa4bc5be6,141214.411834,44.530770441428366,120305.411834,27016243.07,42974.997116,10954115.11
SMART,84,0x7894bb4cd20e08c2ec1895968dd0b3d97edca5f7,2796758.697093,44.46074992981245,2624963.867093,590400267.93,474370.914145,3106595.73
SMART,85,0xe34aea3b915f19783137ad2f4579511e9eb53b38,169322.371958,44.425413646482454,64322.971958,14478868.44,64322.971958,14478868.44
SMART,86,0xaf6f7a06f7bfb3bdf7bcd2c751564f4990d1efc7,396891.573888,44.38687736742281,270156.143888,60863966.99,38536.857806,1710725.56
SMART,87,0x3beb0613a3a920402fee4a1f5e5ba4126f91764f,312267.596292,44.352949898659475,108821.716292,24535395.4,12347.512816,1662536.97
SMART,88,0x2396bc99feedc162af809314257571bb7ff07a36,380487.1690399999,44.301156957590486,296366.66904,66898178.15,24358.698301,1677488.56
SMART,89,0x19c3dc3d0b90fbbd37fd369134c530f193c5007f,137357.68378,44.297612569314865,220887.00378,49864313.44,19899.04529,6736748.27
SMART,90,0x6f1e9f00c32d11a366405a1811389a088f7bc46b,24969.981024,44.29636915350514,210346.571024,47486187.93,-2553.335709,2489523.32
SMART,91,0xf1245033de5669c24b7915256afb598ac3245bf1,893489.542019,44.27709540240229,400722.552019,90503351.31,-34506.971905,4681535.1
SMART,92,0x352deb23bebae8b4c57d0ae341d9c1951fd8425a,1210097.284716,44.27661618148393,1182582.484716,267089625.79,268504.92149,26876456.83
SMART,93,0x05afd3fd8ab46d83bec68e248fc3bb5981f24f5d,299520.340639,44.213213413969115,671108.260639,151789071.37,216910.056351,24457389.44
SMART,94,0x3c165893deaaf04ac79f4f959594747b6ef77e92,298388.056449,44.206702704077415,542666.646449,122756643.96,-114628.220021,4610713.75
SMART,95,0xb3b60a1fd4d8241bfd7b285c3560d75135350582,558109.009562,44.13283426599744,479693.523015,108693115.0,128333.473969,8041388.95
SMART,96,0xdc5289909be4f3ce2604806bdd1448fd307f19f5,296408.102078,43.9782286608161,336003.142078,76402154.5,144080.678916,33559062.55
SMART,97,0x8c364082b2d8151ef4e06f6b6cef395030c9bc00,420597.454668,43.97677900920169,147427.364668,33523911.480000004,60651.325322,7211966.79
SMART,98,0xb362c372e0c58bccc5fb47d8f59a1cc00895e63d,251044.928574,43.84671974008947,157292.618574,35873292.12,47304.414704,6965325.94
SMART,99,0xe8a6d3a362212605b1076f3c1653a3f6c6c41cbc,362806.906927,43.59308833965837,103789.936927,23808805.68,59065.693131,2369494.39
SMART,100,0x0937aa6d83c851d506433ab342387a337c8b512a,84440.589476,43.49741338326343,147803.459476,33979827.3,7918.43747,8314147.72
SMART,101,0x3b1e3d1ed70d2a17c8eaf7da1a6be9f805a130e2,227771.10562,43.317099833668145,66719.51562,15402581.4,42670.118599,1448201.36
SMART,102,0x9e6b92cd44167d06b102e683df3f02e23d932e4f,222603.245838,43.24030448302154,72100.30522,16674328.75,21127.341935,3304745.21
SMART,103,0xb847748c6119d1d91a6613d549d041242cbd1c24,765032.085936,43.17459376561076,460825.375936,106735312.54,78625.832573,3208817.39
SMART,104,0x4b9b60ccb8c40581890f2224dafd7f826967f47a,116306.053274,43.169832157632726,109669.413274,25404178.75,62464.175881,6259352.54
SMART,105,0x250b6caa76cf8c72b8ecd546d78dc096fa8eb824,1867594.3733279998,43.159139325597934,2250891.883328,521533079.32,201735.803428,11305893.16
SMART,106,0xf770f371cc66499a89ae56aa84f9506e083f99ea,699660.738302,43.14999878071478,1286830.818302,298222677.79,316742.559619,43127185.23
SMART,107,0x0354525be351ba3c1cef0a0d596da0ad4dc4741a,213372.452658,43.12069962877397,133851.762658,31041185.28,133146.391591,18106183.13
SMART,108,0x8877ad0e9e276a5aceb8c3a2bdaf097fcdf3e8d1,473512.007484,43.10782015508609,237279.097484,55043167.72,19024.415794,13641857.17
SMART,109,0xb1039883265d21395850d6d9bc4d7d141cc41343,49541.867628,43.07325365893179,333653.967628,77461983.78,56683.642928,3943953.33
SMART,110,0x07aa5fbcf73fe9ce5ee42508be7185eeca77e134,313708.073422,43.00833245536311,155147.533422,36073831.41,146091.551064,35466227.51
SMART,111,0x8787e15b3bd497ca6008a0bad0a5c9706cb4eeed,107445.777552,42.94534450686946,101794.377552,23703239.25,14922.695476,1946794.07
SMART,112,0x4bc9a771cd2c96cb2a4501f2c049402b4e7e11b3,537024.448406,42.91101711180729,86870.548406,20244346.15,42530.194083,1212265.4
SMART,113,0xb00b18b3bf6ecc43e6235ee69424d4a220437a4d,222663.064915,42.9037362417764,423328.234915,98669316.94,114834.667259,5588383.47
SMART,114,0x9a991732cd4cf14712b07fbeb8c5d87de90dd21a,3168586.096832,42.890749737961926,1511257.846832,352350531.54,1130654.568125,76983023.62
SMART,115,0x36e285138b9b81eb72d2cdd65ca320111fd42da1,2969708.657747,42.81949614231556,159207.967747,37181186.63,160598.26775,3686953.9499999997
SMART,116,0xe5238d2d3b530e94071d9829bdb628c9d9f6b7da,150518.716267,42.7865857142055,143369.136267,33507963.74,43420.940844,9176933.45
SMART,117,0x64702807a1f0f9888ea22b858099d7f481227b55,3471153.574033,42.78299449679156,2383372.149148,557083994.98,1545285.427577,83469946.57
SMART,118,0xfc55a72ec00ea3595ba5119882c7e7adb52985ca,76323.649056,42.765919349446946,192562.379056,45027064.07,17620.914376,2715386.14
SMART,119,0x7e06469fa39985fe7faef57545e6a54d0909313f,778974.762808,42.58318738794509,375549.042808,88191858.3,275788.892903,20668550.23
SMART,120,0xb3162a3c788399d9ec236c67a5af083dd78c8022,202152.341199,42.547502754645215,107524.591199,25271657.38,8041.460472,1302686.32
SMART,121,0xd54921ccf100cc6a78acbbd4e55fd57c9b50ea7a,81809.320116,42.518995329258665,356589.840116,83866007.97,-45204.899776,2119403.91
SMART,122,0x21e135151892fb34a839497dbf467d06c012991d,153825.508358,42.510212016845934,63406.478358,14915587.42,17201.71534,3200238.98
SMART,123,0xd123de25c88ac1293ca793420919ee3b3314452c,90381.507804,42.50983235263063,67855.697804,15962353.66,25436.963706,4042400.22
SMART,124,0x6f6042354566515329e94d82900ab11187aa6c3c,338466.375718,42.457717818884,209027.575718,49231938.61,102048.695242,1893673.74
SMART,125,0x53a5a1b642f93d7674be6e4b9cac0834bfe13e9e,21170.956185,42.443820146812065,43651.406506,10284514.06,14860.845742,2910104.13
SMART,126,0xe6e0e0dd371e4f9bd5218ab4bc0634d59705ae71,4480329.877842,42.42336151701214,1803931.847842,425221336.39,1439254.783897,208630609.28
SMART,127,0xdee7297778b8755343e96e0b99eecf549195b856,453525.351427,42.41902444478483,607081.341427,143115347.27,59102.10381,9551218.45
SMART,128,0xe48fe6012f97b6a13c0ce5cef314caf66e972deb,428675.5269430001,42.35317015535969,474891.3669429999,112126522.1,79940.598157,1714590.13
SMART,129,0xf6e44adf86bedcd196a03169dfc3a326cbacfe2a,99219.128513,42.286584223334096,52235.00929,12352619.69,8907.188647,10138602.79
SMART,130,0x355ebdb6ebbde80694f489594592fba0e811b23a,290608.470503,42.28217473435963,1348484.380503,318925029.04,18550.9855,4283910.49
SMART,131,0x7e19c25679a5f4cc1351e80d428ebe6df929adb1,297473.952282,42.24200055160809,645003.072282,152692359.23,60756.035754,5776174.69
SMART,132,0xafe4b3fb69024f240dce32270dede23c85154a21,2884757.043786,42.1549966552009,300437.423786,71269706.47,128715.574214,21277028.81
SMART,133,0x8484fbedae4e9b2e26df44b92cd5f81b71c8150e,1048535.602353,41.9884056736748,1357270.862353,323248963.75,295416.519009,150429029.15
SMART,134,0xe1dd184794e6178e6210275c389f5f9a0a593bb0,205925.552865,41.83932781109076,430882.192865,102984970.22,30316.339482,9342458.83
SMART,135,0x194a3c3dea1c9e90f164109fecc649767dc99870,476087.889277,41.819709710142334,284011.1092770001,67913218.73,245757.17887,5230469.62
SMART,136,0x6e4d47dad1e97833f4ecb0ef56347ba8e6fd1c0e,1385394.016086,41.56112477045387,371352.386086,89350898.98,160422.824362,3595895.94
SMART,137,0x813432180db43e975c1dc3b0a9304a729b7a40ee,149885.151631,41.47871335303347,106899.43,25772118.12,38988.038962,7521160.98
SMART,138,0x27c3d759e2c02b6bbd999a387f2eb67a6fbcaeed,502190.140365,41.47801321170653,531728.2703650001,128195212.16,139979.908187,20804319.91
SMART,139,0x886560066a92ef3091b7394be5b1f6a309c0255f,229401.897393,41.33328010222816,145344.197393,35163964.01,145344.197393,35163964.01
SMART,140,0x2a964fc6685577d153d40a5dd1b051225fc04aad,471382.056808,41.29406254515769,174805.176808,42331794.46,68734.442822,6348726.8
SMART,141,0x988caf2d1aa1ffc52c666f67d9a3e13a72ba6e04,747480.104588,41.230092211895474,502034.544588,121764109.09,134700.894051,13182468.27
SMART,142,0x337189f12dccb10013de352f56ba34dc91b580d3,318143.785784,41.21416194443993,248406.505784,60272123.48,156554.887105,21784248.9
SMART,143,0x578b2e075e05a50dfa5a4368990a92a17743c289,33114.276926,41.20919025829971,107403.656926,26063035.029999997,-4418.095231,1053155.29
SMART,144,0x0149804a7c4c0d4d08f4c86d37c2fa1d3cadabdb,47201.11257,41.1709042379684,116854.76257,28382850.64,31413.370453,14665863.87
SMART,145,0xfab26086a8f51109245d5dba60e82af5f8f5c320,173618.317205,41.143309059738705,47054.167205,11436651.13,27473.486418,7684119.87
SMART,146,0xb5be7ae6f69c5d3ad941e17200ea316db91aa9fb,30952.340766,41.10534970442718,69770.730766,16973637.56,-7152.87063,1374019.76
SMART,147,0x160b77064eba0a9ba1ae8a736ca16b090bcd8b45,79192.872159,41.089247249506556,45639.992159,11107526.96,10621.51551,1549532.2
SMART,148,0x8b08061b16a74adba15d96ab611945b9a0dce0ed,95086.798603,41.083042304448945,94988.189126,23121021.18,-7765.249437,4882930.65
SMART,149,0x89a18cb34db232c032873b5cdad131ec286eb0bf,68442.24041,40.980378923342506,147416.77041,35972524.97,19892.718268,1319665.8399999999
SMART,150,0x5db2d2a055466e0c5d4cf09869cf2e2cfc47b157,584147.568413,40.92573196583944,3021152.008413,738203536.8199999,11747.556551,2178962.97
SMART,151,0xcae0d1558b70b92ee9fd0acb20cb639c8c28ae69,126767.252441,40.91802066336504,110718.742441,27058675.04,100257.182711,17438250.14
SMART,152,0x916e44473f986d82b8a8e47e51b919e0b855942c,770896.165396,40.87876955580547,864513.125396,211482178.84,83992.219474,1631574.96
SMART,153,0x15e9233b5b42d0b72b1c04a984c1498ee6bbd016,555718.480166,40.817672355188854,397411.800166,97362680.73,250097.111646,33409733.11
SMART,154,0x3ab38dee6ba252823b3ceba95390726cf1962a73,408851.968401,40.72226982299106,212861.438401,52271506.31,285645.520562,11896865.05
SMART,155,0x2498f9215823377383b542e00863c26bc855e8a1,103639.687673,40.689608826592,102712.507673,25242933.18,12398.689515,9456306.15
SMART,156,0x25fcb75a422f1eeef23c272f8712d6df16c49c38,254704.038965,40.61966672161567,275906.998965,67924486.15,81679.530262,2235717.61
SMART,157,0xf3e7549ec1242d396bc6318b206cb35304165d28,59284.750539,40.59008626206382,322547.440539,79464586.12,7457.328441,5835406.21
SMART,158,0x0aa0c3ac0151c42537fdb3cb6a2f37b9251a6c6c,263008.945205,40.492291406984386,101155.675205,24981464.79,73313.725783,1742239.19
SMART,159,0x0871deb34bfd2052b1c10dc4f6c0912a2a47e927,10379832.456258,40.430105698569825,16617810.216258,4110256436.17,3750361.098841,852538584.5
SMART,160,0x292a5d6927f5dbcd65eb42599315688f4597069a,295352.854174,40.336289291890594,42845.404174,10622049.01,12041.586507,7365730.11
SMART,161,0xae2445cdc416b6a70bbf84a8678a13ea6003e7f8,33857.623622,40.291112793246946,318261.153622,78990410.43,8460.394294,2790251.71
SMART,162,0xf7ad6fee298149c99eef42c6f4fc0c1264f00139,93862.713746,40.13096284087142,45224.141451,11269139.4,31299.971451,6839233.94
SMART,163,0x6311c7025ac2085cf1f4d3451987b38105971c07,172194.896703,40.08893258328218,155942.266703,38899081.78,93147.847063,36371017.66
SMART,164,0x7f47bf4025bd2178741058a10cd829e406ef4d0c,5539643.543444,40.088729359016405,1117323.963444,278712740.79,635113.661901,28353471.88
SMART,165,0x8df9b31f7d0af10cb1afa8578b731be0c269f305,126372.220504,39.977876587088105,104216.900504,26068643.31,22270.115361,9183850.14
SMART,166,0x346fcc8d0e0771f7cb5605fd08e96e57d05daede,85262.17101,39.951759290474875,45706.45101,11440410.09,-55711.767281,3546045.97
SMART,167,0x29516dcf8b40718a5ef925981768d43277fa89e0,403294.666236,39.86563151678663,528231.426236,132502962.11,23648.10603,9614661.22
SMART,168,0x0c6265f92cb7ed2cd52f54d1a404c90489a24a6a,298958.374544,39.86142746585875,69311.134544,17388021.19,-60428.413571,5675253.5
SMART,169,0x2cec61aa3a730cc7bb78ef5b891f585cb7685943,170161.214508,39.83754255736863,194311.624508,48776006.76,9226.404157,1706789.92
SMART,170,0xb68993e53cef153afacf4532d191bda404a1f095,283220.589708,39.835322431482865,158966.979708,39906035.65,70489.93761,5600728.56
SMART,171,0xa9d90f0eb0993390bd02a2c50cee658ebd01b48e,928557.174104,39.72236480463282,163972.584104,41279663.21,57994.187413,4384867.06
SMART,172,0x7731afffa008a8c6fe8b5219e229a9a389a5799e,316358.488389,39.71224925318257,176771.658389,44513131.77,90421.623021,37582598.05
SMART,173,0xc10c5e835dda8e11df1fd7a3231f0973756f8d96,225609.409645,39.65914047347845,77974.729645,19661225.310000002,6929.816044,1785488.16
SMART,174,0xc4c5d406844ad004a75438cfa4740051045b027b,184845.693729,39.53746298331037,109056.373729,27583047.95,40594.501547,24424077.25
SMART,175,0x6b0759fef13e2b50ab35d30b9e89a431b6fd6d88,65181.022014,39.506795673305334,46308.132014,11721561.12,2256.18477,1141385.61
SMART,176,0xf47fe5f0f6c3ebfde365e34e6d15fb2ed4c39cdb,173330.91279,39.47603890357545,192970.97279,48883063.79,28071.994192,5751564.05
SMART,177,0x469bc5524456efa6932cac83294f31a09b8159b8,120039.099206,39.465326902965224,204892.149206,51917002.92,78702.16388,11178190.89
SMART,178,0x45aac70ff629f33cb0e193b4293440e0e74915e8,62814.694129,39.36973998680009,41885.334129,10638966.41,10606.998423,4790266.89
SMART,179,0x9c2694984f6831bc81a04cd917a67b03629cb666,5343352.105174,39.31955992736014,1886563.105174,479802700.91,2249041.38897,19080490.92
SMART,180,0xc42cebb3f484048795b573aa7c12c3017c0125ff,128654.253611,39.31418319848165,56039.883611,14254368.03,56362.180527,4522851.59
SMART,181,0xf2d96ddecf1bb5639960e407b133705a812ffc34,230911.347089,39.29667581759492,803898.227089,204571559.9,-90649.904524,38258051.54
SMART,182,0x004593cdface692ccbc2733b775f624ed0ad703b,167017.519594,39.24014051382076,60155.96,15330210.14,-47645.46,5353092.01
SMART,183,0xb93ddcd31a64d79fecd0f2dda3accc451fafbed7,229076.459314,39.23671135252862,98073.759314,24995407.599999998,25042.508351,4568207.82
SMART,184,0x36c097864a03c7f0215c0d43165a734152a12e0b,485383.168938,39.228217966282415,475610.528938,121241941.03,132445.403848,13343298.52
SMART,185,0x1a9a4932f36b3641f5f63e98f77f8a1f28d85dad,138906.513397,39.18787725984245,99943.963397,25503796.17,-27149.827133,1705287.79
SMART,186,0x18e41bb2205e0d87ce94474411d49c035c15b062,216745.631726,39.09679929186505,228853.471726,58535091.33,166877.38611,8446388.65
SMART,187,0xc8116a8778191e351067c64bc9b80196ad3cf6e0,1135542.703714,39.08710521688012,343188.363714,87800915.88,141818.140398,5512857.69
