group,rank,address,account_value,bps,allTime_pnl,allTime_vlm,month_pnl,month_vlm
SMART,29,0x48c6aaa647ad5197e85797f8eb95d7b9ce1ec5b6,1272438.594648,48.42902207033162,227970.354648,47073086.53,98137.829311,1329992.96
SMART,30,0x009fdc047e8771b8be1371fc277468a9547220f8,119104.585457,48.427596596536496,62409.585457,12887194.46,21555.002713,3687143.11
SMART,31,0xb919448d2f1797e5d9e7b9e88cd909a5089e6d4e,1008194.469924,48.41634049049125,1330917.109924,274890067.37,138370.055633,3151561.44
SMART,32,0xdbbdee771e62ab57894e8b8bdefbe094d3135ddd,1669823.9709909998,48.26428284114729,956442.6409909999,198167792.97,150520.821373,12811889.02
SMART,33,0x1f793d9f0368c1da329cb112212d81d521e7a9b8,2269243.091998,48.04610992301738,4275087.551998002,889788488.3599998,-93305.620124,11074151.97
SMART,34,0xf9fc0730df0355da336708add93dc1962aadb1d0,629630.22434,47.9964554478814,337821.34434,70384644.28,81906.080797,18104245.02
SMART,35,0x93696148243b34770bc8ae07030ad9fb7e750138,207761.409131,47.8917937368136,909971.839131,190005796.01,53365.515728,3169770.94
SMART,36,0xb282f8129895eabb03891d430e2ad6167b281dac,88433.770153,47.802268543168104,226244.980153,47329339.599999994,10393.679216,1164658.88
SMART,37,0x1f67d79afc8d0e7609ddba6c9b657cc635f69981,550682.507742,47.794037035430534,2041166.087742,427075470.99,-10707.051951,12358636.3
SMART,38,0x59275149ee03ac34f8a94ea9063359bad5527a78,1222232.388535,47.74016134437038,221373.718535,46370542.6,461488.824256,3797495.44
SMART,39,0x64a2f935ccd0e8f7700155a30b5fed7f6f04529c,106013.175389,47.6453588833846,507376.585389,106490243.18,24653.311849,15944777.28
SMART,40,0x967c1b8d3777d16e3dd576a708ad69722b892acf,164909.347451,47.624604255410794,114994.097451,24145942.89,59170.028461,1032988.75
SMART,41,0x5e4d88da95471279b5d1c438404bde4f59788cb8,220282.823599,47.55850820346656,220880.097265,46443865.8,218349.013538,35755406.15
SMART,42,0xfe47c8f29f65830d7990e85852cc2c5cee1c0085,456754.540862,47.54509909960398,422599.750862,88883977.29,82689.202646,7976455.41
SMART,43,0x9ce4e7e717625aa40113d75601bc66591d021eaa,36632.032485,47.400570899392726,49062.972485,10350713.409999998,7428.351542,2454853.68
SMART,44,0xfcf1dd2d209aeb1323dd9a0f2ea65187c84d6c8a,3661115.463722,47.157846043013656,157314.923722,33359225.860000003,-121598.636854,22213647.85
SMART,45,0x9c90a27a090b43a0460a5e9024bb4fab1c3ba2ee,72225.236898,47.03681173187084,102990.896898,21895807.37,15482.086312,3408312.71
SMART,46,0x1aa5abfd850012297428b509fb84fcd9f9f995cb,736270.701828,46.96866818873763,659282.221828,140366386.2,16935.503452,10468711.86
SMART,47,0xdb42ab87ac1f9f0d6d83dd82ff49137ab70f631d,129392.673095,46.868805310576526,126251.92024,26937302.84,56904.722529,9811852.47
SMART,48,0x346fcc8d0e0771f7cb5605fd08e96e57d05daede,93114.716372,46.81562631991281,53558.996372,11440410.09,-46394.86505,3546045.97
SMART,49,0x405eafc7534c349d5803b206a7cf5f0ab7686af4,65859.49362,46.78938468093206,91821.57362,19624445.64,22680.909806,8278824.69
SMART,50,0x4b563051258ade30122940b80f575363baa4445b,714905.643444,46.75970894055806,430271.463444,92017566.66,6725.14,1913890.68
SMART,51,0x9d3d2c3e81e49edd114903db8f87c68e9666359a,409029.653877,46.70460618657434,411995.313877,88212993.86,30961.153263,7367667.93
SMART,52,0xf039b8bc7b2c9589158413dd87cf5da6997b2971,215962.622638,46.60905802641593,147694.87,31688018.65,-11941.836302,1743040.59
SMART,53,0xf19adedb642cc10adace471be30c98457015ec03,70777.342553,46.457778106424,69494.982553,14958740.04,8421.798455,1641087.48
SMART,54,0xe498d50f732faeecd60bf94911a7bd0553f78610,87621.811902,46.436655974129074,70365.961902,15153107.05,62931.306191,2295553.81
SMART,55,0x9757fe365ef60247665e9e312deb6cc8fa04d75c,877813.516714,46.28234168056508,606008.851271,130937378.98,463321.37859,35469055.72
SMART,56,0x810b41bd2294ea9b87efd8fd03040ff74a1e5130,764085.6117769999,46.187446604151525,749710.221777,162319044.87,312563.771352,29697595.7
SMART,57,0x8b9f1c9fa38c5b4661fc6d513efaa3093cf13da6,84579.778659,46.0454372418812,53198.228659,11553420.24,55119.42921,9361007.0
SMART,58,0x252ee867e398cc20ee12a39fd1983bda75c6be00,111950.223815,46.038527865932124,103882.003815,22564145.43,40270.608946,8008013.19
SMART,59,0xab7500c64ed624e6423ff8143481b0b411cf790d,27413.365475,45.79695521212999,58047.685475,12675009.77,9054.25,1145012.66
SMART,60,0x8b67b0a78e557201fa0f9db2bc9dba5d55aaf692,224525.702947,45.767735005132856,581629.302947,127082824.37,6569.462362,2098967.76
SMART,61,0xa6fc599a28c4b23b7f74bd391c56dfda70d48693,208458.80571,45.62646863366232,187889.88571,41180019.26,39349.287054,1833550.85
SMART,62,0xdaf359af9d2ec10930368b95d9eecc919478e8ed,471490.774865,45.570835189485216,104995.434865,23040050.6,101017.951848,22464447.75
SMART,63,0x1be8d5e165c27262d8d9a914e112519e9115638a,663673.5968609999,45.53268374862446,308779.826861,67814985.07000001,93258.484958,4306516.300000001
SMART,64,0xf7791248951da4f9221fe4efa0a3a9825b48861d,28589.264601,45.52030625821687,65578.784601,14406490.2,6166.955107,2347713.47
SMART,65,0x59629e23c52a0d7c092436870ef2db1dc382ddf8,3921828.00042,45.48463596450736,4445233.15042,977304326.21,1882131.517908,72836673.19
SMART,66,0xd005cd3497b15a6b5b9465b812409ef9447815c2,120038.086217,45.42247795561277,266511.826217,58673995.39,226886.099514,57914094.67
SMART,67,0x71cfa5e263e866f7961091e01ebc5a2d11616c20,1851792.571521,45.386772054614816,873159.391521,192381910.41,27723.727612,17788069.26
SMART,68,0x8438e4095783ebef8c951788ad42c3bcd084fb41,1199906.803316,45.36299215896868,877246.663316,193383774.21,183951.880067,1122774.49
SMART,69,0x3beb0613a3a920402fee4a1f5e5ba4126f91764f,228250.055271,45.36163480723645,111270.715271,24529696.9,14757.321301,1757911.25
SMART,70,0xc4643e390f49d1616b5108bf0eac309f7c0eb868,573499.390042,45.31215717629762,274810.930042,60648388.24,-437163.390667,16240587.3
SMART,71,0xe44fb21db8a42ac985d5eeb06803c89f833b756f,446445.702134,45.272873798695045,57278.532134,12651843.66,56907.472288,7102796.26
SMART,72,0x8463d6ffcbfb56bf20ab2e1111f9a0e8359533f2,685671.118347,45.04591694989012,6305921.148347001,1399887398.31,465499.751458,32467573.97
SMART,73,0xd43d5699b62540a09d065dac6108c399cf7a339f,114568.840252,45.02309199476191,97290.410252,21609002.39,19360.975383,2765400.41
SMART,74,0x2826611d1fda9e3c947d6a644c94cadee27a74aa,119447.454687,44.96918355630041,92867.524687,20651369.97,42968.712254,5279465.42
SMART,75,0x7160478f633cc9d12f4f947954857abebaf4ea3a,148009.820116,44.877940784467185,58725.010116,13085495.7,40753.271777,1565162.04
SMART,76,0xb4daad808516667d25a68643976fbf8b084e3fdb,212354.049062,44.83822672378318,777579.039062,173418775.87,70461.501133,57122919.95
SMART,77,0xa46d49e6f816ed1f8079e662e9b17320cd8c8bcf,139650.874893,44.76473581283038,282403.254893,63086098.86,17077.587706,4432040.77
SMART,78,0x56e448a58fe5f2b112e6ba2456ffaec03f72dc82,652716.026616,44.75738839574141,682140.076616,152408373.47,139988.033867,6787803.75
SMART,79,0x638e96b7a155eb2b0859824f6b4acfedb25bf9bf,288812.112085,44.75718753157171,108571.412085,24257871.88,-74408.072916,1327076.81
SMART,80,0x352deb23bebae8b4c57d0ae341d9c1951fd8425a,1207710.978253,44.73550372987489,1180196.178253,263816449.99,308134.457847,23603281.03
SMART,81,0x660316498c79ca048117198284f6f6faffaf45db,103997.649243,44.609439668219416,93475.769243,20954257.65,54322.99752,1869304.3
SMART,82,0x2396bc99feedc162af809314257571bb7ff07a36,389557.298399,44.60150380080184,298283.208399,66877388.199999996,38345.865694,1656698.61
SMART,83,0xaf6f7a06f7bfb3bdf7bcd2c751564f4990d1efc7,395123.187803,44.59051161068386,268387.757803,60189432.26,38147.644926,1049524.72
SMART,84,0x3ab38dee6ba252823b3ceba95390726cf1962a73,402245.925914,44.47121220180639,206255.395914,46379530.87,248115.5811,6004889.61
SMART,85,0x553f458951c0cf43875a378568c8c7ab93ae091e,58387.609187,44.3456158032739,104051.097409,23463671.78,43713.44033,12941132.51
SMART,86,0x6f1e9f00c32d11a366405a1811389a088f7bc46b,24970.035364,44.296380596832634,210346.625364,47486187.93,-1481.646035,2489523.32
SMART,87,0xea08ad2ab972fb210545bdd2f16bcedc8d89265c,2981955.028079,44.23182779458105,687890.428079,155519331.3,438384.456448,6785845.99
SMART,88,0xdc5289909be4f3ce2604806bdd1448fd307f19f5,296498.047567,44.220112786176465,336093.087567,76004574.93,165123.028716,33835888.39
SMART,89,0xb3b60a1fd4d8241bfd7b285c3560d75135350582,557976.022004,44.20135318276599,480438.276465,108693115.0,122832.030427,8055180.95
SMART,90,0x19c3dc3d0b90fbbd37fd369134c530f193c5007f,136728.568038,44.17144704158591,220257.888038,49864313.44,21239.200353,7135620.84
SMART,91,0x7894bb4cd20e08c2ec1895968dd0b3d97edca5f7,2772180.058761,44.068706450513204,2600385.228761,590075234.38,449792.275813,2781562.18
SMART,92,0x05afd3fd8ab46d83bec68e248fc3bb5981f24f5d,294912.273516,43.93386059750583,666500.193516,151705355.38,218951.671682,24844965.16
SMART,93,0xb362c372e0c58bccc5fb47d8f59a1cc00895e63d,251044.928574,43.84671974008947,157292.618574,35873292.12,45443.108902,6965325.94
SMART,94,0x05936f6a5ea9abfbfcc690f1a6140d97e80640f9,410872.288944,43.81176247585593,832307.765412,189973586.63,-173803.603762,44899699.72
SMART,95,0x4a84f5a6e336b4f90c417c981d88c04fbeefa262,762115.815792,43.70985808883818,210398.905792,48135344.06,210370.34832,48120345.44
SMART,96,0xb847748c6119d1d91a6613d549d041242cbd1c24,770550.308133,43.69676727673442,466343.598133,106722677.03,83994.182306,3932963.56
SMART,97,0x86a611704cafefa7dfcafed96f340114a0798034,27938.793724,43.58076151085861,48158.753724,11050461.73,3681.015277,1519674.45
SMART,98,0x0937aa6d83c851d506433ab342387a337c8b512a,84443.202837,43.4981824751652,147806.072837,33979827.3,8257.630158,8347610.17
SMART,99,0xb4eac34db4f9d1270d078495d367cb2e587cf6e8,718070.12717,43.490148807440434,381136.92717,87637531.17,-205547.420865,8659191.61
SMART,100,0x538d89d131b56c7736be4e2eeedc3c51463980de,998798.24966,43.36123934481195,460430.56966,106184826.96,460430.56966,106184826.96
SMART,101,0x9a991732cd4cf14712b07fbeb8c5d87de90dd21a,3169194.307785,43.248681460663754,1511866.057785,349575063.73,1166538.390694,74290975.74
SMART,102,0xb1039883265d21395850d6d9bc4d7d141cc41343,219788.502378,43.124462416995364,333995.532378,77449204.85,53802.903813,4799670.27
SMART,103,0x8877ad0e9e276a5aceb8c3a2bdaf097fcdf3e8d1,472667.523833,42.95439808910039,236434.613833,55043167.72,19694.424833,13641857.17
SMART,104,0x7e19c25679a5f4cc1351e80d428ebe6df929adb1,391560.783358,42.936438202913465,654089.903358,152339115.85,73815.244761,5422931.31
SMART,105,0xdf57c6827cac4ebe4ad60434388da1fd0c4c93f5,1205518.054854,42.826378677764055,120707.984056,28185428.65,148207.430261,1077358.76
SMART,106,0xe5238d2d3b530e94071d9829bdb628c9d9f6b7da,150518.708426,42.78658337416478,143369.128426,33507963.74,43420.933882,9176933.45
SMART,107,0x07aa5fbcf73fe9ce5ee42508be7185eeca77e134,312525.396449,42.76101141472999,153964.856449,36005896.81,147227.536879,35398292.91
SMART,108,0xd54921ccf100cc6a78acbbd4e55fd57c9b50ea7a,81809.318856,42.51899517901901,356589.838856,83866007.97,-45204.886163,2119403.91
SMART,109,0x8787e15b3bd497ca6008a0bad0a5c9706cb4eeed,106389.323352,42.49964415812914,100737.923352,23703239.25,18659.579908,1952611.02
SMART,110,0xe1dd184794e6178e6210275c389f5f9a0a593bb0,212244.440596,42.48946872970714,437201.080596,102896339.65,38079.575966,9842481.73
SMART,111,0xfc55a72ec00ea3595ba5119882c7e7adb52985ca,74888.609633,42.46288466507756,191127.339633,45010446.45,16859.621852,2719512.48
SMART,112,0xb3162a3c788399d9ec236c67a5af083dd78c8022,201596.296599,42.401645097333514,106968.546599,25227451.99,7035.55331,1274049.54
SMART,113,0xdee7297778b8755343e96e0b99eecf549195b856,453156.558255,42.393255498334646,606712.548255,143115347.27,67830.96218,10083734.94
SMART,114,0x36e285138b9b81eb72d2cdd65ca320111fd42da1,2967898.527047,42.332655655481965,157397.837047,37181186.63,178694.606703,3686953.9499999997
SMART,115,0x8c364082b2d8151ef4e06f6b6cef395030c9bc00,414759.7138639999,42.32530480243129,141589.623864,33452712.160000004,59426.015176,7141580.68
SMART,116,0x0d40d13ffbba30026bc71abac703b60144247837,330591.432498,42.28033352357633,149162.722498,35279457.39,149162.722498,35279457.39
SMART,117,0x355ebdb6ebbde80694f489594592fba0e811b23a,288017.338169,42.20092892114141,1345893.248169,318925029.04,13796.74,8338249.39
SMART,118,0x21e135151892fb34a839497dbf467d06c012991d,153325.493508,42.19086068988565,62906.463508,14909973.98,20617.058988,3194625.54
SMART,119,0xe48fe6012f97b6a13c0ce5cef314caf66e972deb,426429.762497,42.15288173082469,472645.602497,112126522.1,93768.388124,1722900.02
SMART,120,0xafe4b3fb69024f240dce32270dede23c85154a21,2884393.906567,42.10404412052856,300074.286567,71269706.47,128776.707042,21277029.83
SMART,121,0xfa0f450d61acd11bc0f6a986260fc25c1758ccb9,11987793.352353,42.05350623774729,356439.542353,84758578.83,981307.075882,4566960.72
SMART,122,0x4bc9a771cd2c96cb2a4501f2c049402b4e7e11b3,534890.510721,41.856926419428966,84736.610721,20244346.15,46119.136648,1410542.1
SMART,123,0xa9d90f0eb0993390bd02a2c50cee658ebd01b48e,931698.105116,41.61264524631132,167113.515116,40159310.74,57178.292132,3264514.59
SMART,124,0x1c4e90fc8bdade442aed58f8011db5a17a2e7199,416834.294181,41.560658918285796,237553.354181,57158226.16,23557.468617,26399583.74
SMART,125,0x813432180db43e975c1dc3b0a9304a729b7a40ee,149885.151631,41.47871335303347,106899.43,25772118.12,38988.038962,7521160.98
SMART,126,0x734531e87f8c1643321355f7143fcc6169c4b404,2160414.379316,41.44106935576413,1449135.109316,349685742.15,81923.004025,239454323.34
SMART,127,0x337189f12dccb10013de352f56ba34dc91b580d3,310894.243732,41.372910454372864,241156.963732,58288614.72,145449.42916,22960718.55
SMART,128,0x64702807a1f0f9888ea22b858099d7f481227b55,3388493.108271,41.36539325410126,2300826.710908,556220195.17,1825641.512561,84392144.56
SMART,129,0x578b2e075e05a50dfa5a4368990a92a17743c289,33492.870158,41.354450866499874,107782.250158,26063035.029999997,-4660.568463,1053655.0999999999
SMART,130,0x6e4d47dad1e97833f4ecb0ef56347ba8e6fd1c0e,1382944.873977,41.32960827554123,368903.243977,89258829.05,179635.001698,3503826.01
SMART,131,0xe8a6d3a362212605b1076f3c1653a3f6c6c41cbc,357091.203008,41.296517273181045,98074.233008,23748790.33,56541.322076,2309479.04
SMART,132,0x3e9b19ba0f26ed8ddedb3a5fb310aab0dd790dab,437272.885713,41.26456343173594,111402.285713,26997083.32,53161.65382,4588664.53
SMART,133,0x250b6caa76cf8c72b8ecd546d78dc096fa8eb824,1766037.454927,41.217427932524586,2149334.964927,521462661.0,202778.657166,16049571.59
SMART,134,0x6311c7025ac2085cf1f4d3451987b38105971c07,165238.799283,41.214189633911204,144986.169283,35178701.94,89058.150947,32683197.78
SMART,135,0xa61186ef4cc522028546cb79761c4c8dd65c6c3b,126536.904637,41.14121744236041,207177.604637,50357674.74,162880.424434,23472214.65
SMART,136,0xb5be7ae6f69c5d3ad941e17200ea316db91aa9fb,30971.689386,41.121505518366305,69790.079386,16971674.19,-9647.169792,1535269.11
SMART,137,0x6920e5f40ca650078ac35fbf32ea40fee697f48a,189609.628385,40.96169215073977,161209.658385,39356200.86,134609.127043,12163733.5
SMART,138,0x5db2d2a055466e0c5d4cf09869cf2e2cfc47b157,583587.14606,40.91985254108336,3020591.58606,738172646.8900001,10746.445685,2254133.8200000003
SMART,139,0xb00b18b3bf6ecc43e6235ee69424d4a220437a4d,201969.093303,40.91156099726508,402634.263303,98415766.47,98001.848857,5644186.28
SMART,140,0xf1245033de5669c24b7915256afb598ac3245bf1,862840.33126,40.89056768653709,370073.34126,90503351.31,-52137.136123,4681535.1
SMART,141,0x160b77064eba0a9ba1ae8a736ca16b090bcd8b45,78964.834802,40.883947403896286,45411.954802,11107526.96,10393.478153,1549532.2
SMART,142,0x988caf2d1aa1ffc52c666f67d9a3e13a72ba6e04,742052.118507,40.83304317460872,496606.558507,121618796.91,145239.595787,16459879.29
SMART,143,0x0871deb34bfd2052b1c10dc4f6c0912a2a47e927,10331282.799932,40.74445645410769,16569260.559932,4066629426.9,4109321.986792,839775967.71
SMART,144,0xf770f371cc66499a89ae56aa84f9506e083f99ea,619520.423011,40.684977698834885,1208698.793011,297087244.82,264848.556486,42571725.11
SMART,145,0x916e44473f986d82b8a8e47e51b919e0b855942c,766508.417573,40.67889869039659,860125.3775729999,211442641.09,117588.966165,1592037.21
SMART,146,0xf3e7549ec1242d396bc6318b206cb35304165d28,57764.663466,40.56838692467934,321027.353466,79132392.93,12519.285425,5503213.02
SMART,147,0x0c6265f92cb7ed2cd52f54d1a404c90489a24a6a,300169.608684,40.55801859993017,70522.368684,17388021.19,-39056.676763,5675253.5
SMART,148,0x27c3d759e2c02b6bbd999a387f2eb67a6fbcaeed,487489.604234,40.52924882264376,517027.734234,127569039.46,129935.891027,24882579.86
SMART,149,0x71a832d8039f00f02f7fccbd49ccdc52cb636630,114457.051956,40.50553054598757,70085.351956,17302662.38,31267.814394,5064771.61
SMART,150,0x194a3c3dea1c9e90f164109fecc649767dc99870,466031.433062,40.49098417622663,273954.6530620001,67658185.8,247969.565207,4975436.69
SMART,151,0x2498f9215823377383b542e00863c26bc855e8a1,101834.752853,40.42894658184068,100907.572853,24959238.71,19345.403703,9367210.72
SMART,152,0xae2445cdc416b6a70bbf84a8678a13ea6003e7f8,33753.307493,40.32413068990043,318156.837493,78899862.7,7898.160756,2754979.18
SMART,153,0xd123de25c88ac1293ca793420919ee3b3314452c,86254.819813,40.29389238109664,63729.009813,15816047.06,20458.733206,3906095.82
SMART,154,0x7e06469fa39985fe7faef57545e6a54d0909313f,756132.949601,40.220070684361765,352707.229601,87694333.6,303997.616672,20476119.99
SMART,155,0x6ba1f2f6075ee01c99aa14960c60db6e28b60264,219178.377441,40.05923882325622,85857.797441,21432708.15,75229.371321,17582778.35
SMART,156,0x886560066a92ef3091b7394be5b1f6a309c0255f,244266.096067,39.93426883350924,135208.396067,33857736.73,135208.396067,33857736.73
SMART,157,0x36c097864a03c7f0215c0d43165a734152a12e0b,491400.996226,39.90246881939066,481628.356226,120701392.79,163613.669522,15012909.2
SMART,158,0x29516dcf8b40718a5ef925981768d43277fa89e0,402857.00682,39.864331558053394,527849.49682,132411475.67,23268.307522,9523174.78
SMART,159,0x0aa0c3ac0151c42537fdb3cb6a2f37b9251a6c6c,261347.552405,39.82724121318429,99494.282405,24981464.79,76692.714801,2024043.05
SMART,160,0x7f47bf4025bd2178741058a10cd829e406ef4d0c,5525445.798217,39.7538272344475,1103126.218217,277489312.34,715467.120836,27130043.43
SMART,161,0xf47fe5f0f6c3ebfde365e34e6d15fb2ed4c39cdb,173948.729058,39.71929942494441,193588.789058,48739225.48,30123.346813,5667729.12
SMART,162,0x469bc5524456efa6932cac83294f31a09b8159b8,117419.067622,39.65666956013745,202272.117622,51005825.72,76082.132296,10267013.69
SMART,163,0x215d41b79d0aa6a8cf5f25377a88b612746af80a,366227.351637,39.63263672223932,642613.671637,162142548.36,45354.826356,15258952.26
SMART,164,0xb68993e53cef153afacf4532d191bda404a1f095,282381.866433,39.62514788987816,158128.256433,39906035.65,74708.204318,5600728.56
SMART,165,0x0149804a7c4c0d4d08f4c86d37c2fa1d3cadabdb,44818.929832,39.61375483987323,112149.579832,28310767.38,22676.823402,15358549.39
SMART,166,0xc745044ae202b60d3ef5ee89a5f6738011651464,8522796.957021,39.52765231647502,1342618.967021,339665750.01,374607.023505,228302572.11
SMART,167,0x15e9233b5b42d0b72b1c04a984c1498ee6bbd016,542431.991675,39.45303362591586,384125.311675,97362680.73,228611.607656,33494980.59
SMART,168,0x590f7796c7573fafed2fcf50f3dbd9ef79fe51b1,292791.01969,39.38280076367937,184698.30969,46898216.0,86180.703884,1082241.29
SMART,169,0x2fad08babf5a3060f7ffcd77968cd3eede64f5e7,120190.354509,39.36962656652858,61843.534509,15708438.18,61843.534509,15708438.18
SMART,170,0x97580b4ecc2fbddf4d2f2bb855265758fcd1967d,893354.21384,39.34277226857704,151088.86384,38403207.28,-750.207052,25786761.91
SMART,171,0x49b61303c97fd07c99f73a53486015e5d371c9a9,173180.541894,39.33461032481894,134248.451894,34129854.29,135351.857457,33962352.92
SMART,172,0xc42cebb3f484048795b573aa7c12c3017c0125ff,128654.253611,39.31418319848165,56039.883611,14254368.03,60527.086698,4522851.59
SMART,173,0x046b6365a06df14ff841e9e3110234b36f956b3e,52023.166435,39.3092813548623,53897.196435,13711061.25,15484.228022,1329763.54
SMART,174,0x45aac70ff629f33cb0e193b4293440e0e74915e8,62500.016585,39.29743306471946,41570.656585,10578466.16,10292.320879,4729766.64
SMART,175,0x4d2a44b0bad99a50d7b1630d5d34ce2f67a65603,337178.000335,39.286902781457925,42800.829048,10894426.9,-1953.347424,4549950.49
SMART,176,0x76c2164fc79492401db1890db0d17d16b9155aa0,198553.240463,39.25384229305203,1905195.750463,485352678.66,16027.131987,1408357.62
SMART,177,0x004593cdface692ccbc2733b775f624ed0ad703b,167017.519594,39.24014051382076,60155.96,15330210.14,-47645.46,5353092.01
SMART,178,0xb166a2c3e0e026c6ae494734041f12f10a5970d3,122387.273991,39.232758033652104,51950.753991,13241677.77,31979.492629,4312360.47
SMART,179,0x7731afffa008a8c6fe8b5219e229a9a389a5799e,317120.749153,39.229701398213216,172181.219153,43890525.04,82788.357534,37209970.82
SMART,180,0xb68336848cca3fb5feb9a29432215abb02308b92,96795.570538,39.209445635778835,54784.930538,13972380.8,19010.031068,2825118.78
SMART,181,0x25fcb75a422f1eeef23c272f8712d6df16c49c38,244128.125678,39.20921140189408,265331.085678,67670599.89,81195.053407,1981831.35
SMART,182,0x9e2cbb5d800181c1ef21b25010dc4ea80eeb5508,4571525.69771,39.15710836943529,9481823.05771,2421481935.86,3931377.084287,1171592305.3
SMART,183,0x163efcb2c9d46ca4a2a69892c6571b30f4928926,226078.267346,39.12888238499829,80412.997346,20550803.51,26699.097275,2204975.33
SMART,184,0x0fe100b259a7a5b23555b2a934410608b116ebee,45881.21565,38.94661780363744,44563.80565,11442278.73,44563.80565,11442278.73
SMART,185,0x03ce7863a2b62f4e227fd98605b79beb32618c76,315720.387781,38.873188768244425,894791.897781,230182273.73,21192.093721,4722738.050000001
SMART,186,0xf2d96ddecf1bb5639960e407b133705a812ffc34,220893.519901,38.806977875569295,793880.399901,204571559.9,-100667.731712,38258051.54
SMART,187,0xf5a523b171032c060d49c39fbf2e9bec473e1286,3518092.25436,38.79537854798164,2347998.00436,605226213.08,111910.324462,84036247.44
SMART,188,0x760ec8576c2dc5dba2655f7b948c0689b02b6cb0,86123.504163,38.77099246378731,81547.084163,21033014.369999997,7607.152696,16045400.690000001
