open_time,open,high,low,close
1586649600000,-0.00086581,0.00009062,-0.00106569,0.00006623
1586653200000,-0.00029928,0.00026389,-0.00077579,-0.00067959
1586656800000,0.00005947,0.00007479,-0.00096842,-0.00023317
1586660400000,-0.00013185,0.00005450,-0.00124270,-0.00094340
1586664000000,-0.00089421,-0.00022779,-0.00137239,-0.00048763
1586667600000,-0.00081096,0.00002896,-0.00122364,-0.00076171
1586671200000,-0.00044975,0.00001333,-0.00130291,-0.00037162
1586674800000,-0.00007179,0.00000625,-0.00079926,-0.00038317
1586678400000,-0.00038688,0.00001981,-0.00097837,-0.00067445
1586682000000,-0.00056426,0.00001692,-0.00164533,-0.00082568
1586685600000,-0.00079219,-0.00008552,-0.00109589,-0.00068040
1586689200000,-0.00063034,0.00001585,-0.00089183,-0.00054904
1586692800000,-0.00064840,0.00000989,-0.00114524,-0.00011627
1586696400000,-0.00029802,0.00000509,-0.00111012,-0.00009305
1586700000000,0.00000496,0.00025174,-0.00085235,-0.00024995
1586703600000,-0.00045173,0.00023599,-0.00094767,0.00010323
1586707200000,0.00039167,0.00113858,-0.00021479,0.00080842
1586710800000,0.00096292,0.00097852,-0.00044906,0.00033315
1586714400000,0.00007500,0.00101556,0.00006625,0.00101556
1586718000000,0.00050369,0.00138133,0.00005083,0.00036573
1586721600000,0.00014227,0.00085667,-0.00012099,0.00048391
1586725200000,0.00089513,0.00097985,0.00002667,0.00064090
1586728800000,0.00052949,0.00144705,-0.00016127,0.00017668
1586732400000,0.00049625,0.00131470,0.00000250,0.00079854
1586736000000,0.00006292,0.00114698,-0.00210081,-0.00092739
1586739600000,0.00008750,0.00027740,-0.00073421,0.00007521
1586743200000,0.00007500,0.00081238,-0.00063040,0.00006271
1586746800000,0.00006250,0.00016263,-0.00057933,0.00005021
1586750400000,-0.00010537,0.00080997,-0.00047385,0.00003771
1586754000000,0.00003750,0.00041351,-0.00049498,0.00002521
1586757600000,0.00002500,0.00010856,-0.00050686,-0.00050686
1586761200000,-0.00005806,0.00042431,-0.00100959,0.00000021
1586764800000,0,0.00020914,-0.00082762,-0.00028567
1586768400000,0.00016180,0.00032212,-0.00077913,0.00007521
1586772000000,0.00004597,0.00069521,-0.00024144,0.00054277
1586775600000,0.00016420,0.00107169,-0.00012381,0.00005021
1586779200000,-0.00064719,0.00062982,-0.00080639,0.00003591
