open_time,open,high,low,close
1673445600000,-0.00044249,0.00171911,-0.00143997,-0.00032292
1673449200000,0,0.00075821,-0.00171555,-0.00012992
1673452800000,-0.00014692,0.00048109,-0.00079145,-0.00015890
1673456400000,0.00019547,0.00043473,-0.00056065,-0.00019601
1673460000000,0.00002360,0.00163561,-0.00161552,0
1673463600000,0,0.00098548,-0.00101623,-0.00047694
1673467200000,-0.00055474,0.00017804,-0.00140856,-0.00052452
1673470800000,-0.00068911,0,-0.00083575,-0.00002499
1673474400000,-0.00027360,0.00031584,-0.00096815,-0.00024924
1673478000000,-0.00043662,0.00284579,-0.00371541,-0.00024428
1673481600000,-0.00048367,0.00242597,-0.00293986,-0.00029252
1673485200000,0,0.00209029,-0.00124960,0
1673488800000,0,0.00048468,-0.00047712,0
1673492400000,0.00019281,0.00123348,-0.00102155,-0.00060093
1673496000000,-0.00010376,0,-0.00091724,-0.00003227
1673499600000,-0.00011235,0.00050858,-0.00096304,0
1673503200000,0,0.00067883,-0.00067159,0
1673506800000,-0.00016285,0.00042974,-0.00058951,-0.00007982
1673510400000,-0.00000322,0,-0.00102197,-0.00009269
1673514000000,-0.00010957,0.00004884,-0.00095182,0
1673517600000,0,0.00019336,-0.00088961,-0.00008352
1673521200000,-0.00089303,0.00051994,-0.00089303,0
1673524800000,0,0.00086512,-0.00077849,-0.00021626
1673528400000,-0.00006505,0.00605914,-0.01046599,-0.00080375
1673532000000,-0.00056887,0.00147571,-0.00159436,-0.00008263
1673535600000,-0.00054031,0.00015755,-0.00112975,-0.00032782
1673539200000,-0.00055960,0.00019126,-0.00099323,0
1673542800000,0,0.00393129,-0.00292733,-0.00046065
1673546400000,-0.00005916,0.00265687,-0.00161653,-0.00030271
1673550000000,-0.00047838,0.00081886,-0.00177796,-0.00050803
1673553600000,-0.00054115,0,-0.00104918,-0.00068699
1673557200000,-0.00104758,0.00035607,-0.00162279,-0.00027888
1673560800000,-0.00026998,0,-0.00082872,0
1673564400000,-0.00002430,0.00020848,-0.00116269,-0.00032293
1673568000000,-0.00034800,0.00050440,-0.00065504,-0.00014760
1673571600000,0,0.00008788,-0.00079208,-0.00022518
1673575200000,-0.00025531,0,-0.00094306,-0.00037783
1673578800000,-0.00017314,0.00038071,-0.00095656,-0.00023844
1673582400000,-0.00016523,0.00034811,-0.00084313,-0.00072981
1673586000000,-0.00031655,0.00018313,-0.00096618,0
1673589600000,0,0.00025612,-0.00049576,0
1673593200000,0,0.00003858,-0.00075273,-0.00050655
1673596800000,-0.00025106,0.00071403,-0.00087316,0.00004036
1673600400000,0.00001265,0.00027747,-0.00075925,-0.00067115
1673604000000,-0.00065261,0.00075363,-0.00099666,0.00002231
1673607600000,-0.00022103,0.00051572,-0.00049820,-0.00021449
1673611200000,-0.00021156,0.00003520,-0.00099782,0
1673614800000,-0.00000601,0.00055471,-0.00106205,-0.00007878
1673618400000,-0.00008204,0,-0.00103775,-0.00054899
1673622000000,-0.00047330,0.00000625,-0.00104817,-0.00022894
1673625600000,-0.00025976,0.00024629,-0.00085423,-0.00057663
1673629200000,-0.00060178,0,-0.00184080,-0.00021201
1673632800000,-0.00046414,0,-0.00106872,-0.00051281
1673636400000,-0.00050888,-0.00000741,-0.00127060,-0.00040311
1673640000000,-0.00050358,0,-0.00133170,-0.00028696
1673643600000,-0.00029293,0.00228795,-0.00400508,0
1673647200000,0,0.00025339,-0.00140179,-0.00068920
1673650800000,-0.00050906,0.00028789,-0.00115965,-0.00045779
1673654400000,-0.00021460,0.01495427,-0.00621046,-0.00078989
1673658000000,-0.00055745,0.00212895,-0.00092440,0.00042863
1673661600000,0.00043777,0.00142176,-0.00096738,0
1673665200000,0.00015556,0.00157800,-0.00070970,0.00060624
1673668800000,0.00020871,0.00129058,-0.00008531,0.00091564
1673672400000,0.00071045,0.00136997,-0.00027551,0.00026346
1673676000000,0.00039856,0.00180006,0,0.00113258
1673679600000,0.00066522,0.00195165,0,0.00158087
1673683200000,0.00137336,0.00181062,0.00011726,0.00068513
1673686800000,0.00069754,0.01664683,-0.02480243,0
1673690400000,0.00036910,0.00276267,-0.00096251,0
1673694000000,0,0.00113764,-0.00079792,0
1673697600000,0,0.00115382,-0.00150001,-0.00032434
1673701200000,-0.00030863,0.00051853,-0.00116793,0
1673704800000,0,0.00405771,-0.00398746,0.00024914
1673708400000,0.00068510,0.00205980,-0.00051651,0
1673712000000,0.00011174,0.00098101,-0.00074907,0
1673715600000,0,0.00042079,-0.00069646,-0.00004855
1673719200000,0,0.00044446,-0.00076248,-0.00000606
1673722800000,-0.00000374,0.00062350,-0.00052387,-0.00003571
1673726400000,-0.00035622,0.00056905,-0.00035622,0
1673730000000,0,0.00085619,-0.00048283,0
1673733600000,0.00013116,0.00013116,-0.00089012,-0.00008822
1673737200000,-0.00005892,0.00052969,-0.00116615,0
1673740800000,-0.00002748,0.00370885,-0.00452320,-0.00003543
1673744400000,0,0.00074119,-0.00128359,-0.00017060
1673748000000,-0.00042125,0.00051179,-0.00088423,-0.00027887
1673751600000,-0.00022336,0.00025895,-0.00161352,-0.00021873
1673755200000,-0.00019869,0.00066801,-0.00065501,0.00001351
1673758800000,0.00021184,0.00045756,-0.00034125,0.00014838
1673762400000,0,0.00043159,-0.00065472,0
1673766000000,-0.00005052,0.00004486,-0.00085322,-0.00037003
1673769600000,-0.00038010,0.00056349,-0.00148473,-0.00011736
1673773200000,-0.00013382,0.00051270,-0.00085852,0
1673776800000,0.00014743,0.00042571,-0.00066191,-0.00005116
1673780400000,-0.00004467,0.00020595,-0.00053599,-0.00027635
1673784000000,-0.00006524,0.00061763,-0.00078071,0.00021948
1673787600000,0.00018759,0.00053935,-0.00077397,-0.00000714
1673791200000,-0.00004821,0.00023975,-0.00090102,-0.00007043
1673794800000,-0.00025296,0.00009469,-0.00078497,-0.00001660
1673798400000,-0.00023466,0.00087186,-0.00056726,-0.00004112
1673802000000,0.00011594,0.00090491,-0.00138510,-0.00028518
1673805600000,-0.00035959,0.00131072,-0.00161388,-0.00004053
1673809200000,-0.00024290,0.00010033,-0.00069687,-0.00021183
1673812800000,-0.00020322,0.00020644,-0.00088823,-0.00001515
1673816400000,0,0.00048933,-0.00080685,0.00004262
1673820000000,0.00004401,0.00045084,-0.00116302,-0.00021050
1673823600000,-0.00000880,0.00041306,-0.00083260,-0.00001607
1673827200000,0,0.00132341,-0.00159410,-0.00004980
1673830800000,0,0.00177368,-0.00139276,0
1673834400000,0,0.00136749,-0.00069686,0.00031164
1673838000000,0.00004874,0.00130805,-0.00093030,0.00027859
1673841600000,-0.00013132,0.00071562,-0.00105527,0
1673845200000,0,0.00049578,-0.00054775,0
