open_time,open,high,low,close,volume,taker_buy_base,taker_buy_quote
1778972400000,78143.50,78240.00,78085.20,78104.20,1241.468,552.357,43175676.81580
1778976000000,78104.30,78213.90,77760.00,77915.40,3840.451,1592.859,124294171.26650
1778979600000,77915.30,78085.40,77675.40,77688.10,5411.676,2231.288,173763472.19310
1778983200000,77688.00,77913.60,77688.00,77856.30,2548.060,1420.639,110586058.40870
1778986800000,77856.30,78050.00,77845.60,77990.20,1809.776,1089.751,84965411.08530
1778990400000,77990.20,78179.10,77957.20,78117.40,1965.339,1207.601,94305023.99190
1778994000000,78117.40,78300.00,78064.80,78087.70,2299.316,1199.615,93791257.69000
1778997600000,78087.60,78172.70,77970.00,78071.60,1561.292,730.774,57060115.67770
1779001200000,78071.60,78175.30,78015.00,78137.20,1336.456,776.539,60651698.51820
1779004800000,78137.30,78157.90,77992.10,78050.70,1306.842,513.460,40080654.08760
1779008400000,78050.70,78266.60,78041.80,78214.30,1740.301,1016.455,79441495.07140
1779012000000,78214.30,78564.30,78208.20,78423.00,5786.248,3427.843,268760362.86640
1779015600000,78423.00,78436.00,78245.70,78371.50,2147.004,943.887,73948778.92970
1779019200000,78371.40,78515.70,78280.10,78326.90,2107.738,1131.372,88710114.51460
1779022800000,78326.90,78331.20,78128.50,78165.00,2499.130,972.554,76078850.83680
1779026400000,78165.00,78177.80,77800.00,78009.60,5105.450,2149.491,167630916.01610
1779030000000,78009.70,78087.00,77875.00,78006.90,2191.933,985.876,76895119.12050
1779033600000,78006.90,78165.30,77979.80,77995.00,1737.293,918.655,71719689.08440
1779037200000,77995.10,78054.30,77811.50,78044.80,2930.670,1465.816,114253516.60010
1779040800000,78044.80,78235.20,77960.70,78226.20,1824.560,1072.191,83766154.97250
1779044400000,78226.20,78432.00,78172.20,78369.00,2074.009,1176.156,92114413.45770
1779048000000,78368.90,78393.90,78208.90,78230.00,1173.721,546.929,42815018.15450
1779051600000,78230.10,78453.00,78190.60,78365.40,2194.705,1252.254,98132704.56750
1779055200000,78365.40,78372.80,77777.00,77961.60,5643.159,2715.288,211822372.90820
1779058800000,77961.70,77970.00,76666.00,77430.40,24982.540,9801.427,757361154.39950
1779062400000,77430.40,77452.70,76875.00,77175.70,10777.547,5494.842,423696217.37630
1779066000000,77175.70,77274.80,76700.00,77084.50,10313.877,5202.232,400288687.94680
1779069600000,77084.50,77190.00,76668.80,76809.40,5970.755,3022.792,232611378.73910
1779073200000,76809.40,76999.20,76777.00,76900.00,3091.878,1618.289,124449540.86480
1779076800000,76900.10,77045.90,76740.00,77000.20,3443.145,1636.964,125881929.84380
1779080400000,77000.20,77059.60,76850.00,76886.50,3158.444,1429.858,110032931.27730
1779084000000,76886.50,76942.00,76534.50,76881.30,7189.696,3148.553,241663045.80040
1779087600000,76881.40,77054.60,76728.70,77039.40,4449.391,2539.223,195414078.94040
1779091200000,77039.50,77193.50,76850.00,77001.00,3716.680,2120.740,163334525.93940
1779094800000,77001.00,77025.10,76840.10,76901.40,1667.379,798.061,61388718.12350
1779098400000,76901.40,76923.40,76670.10,76733.20,4468.687,2388.256,183345533.86030
1779102000000,76733.30,77375.00,76627.00,77255.00,7756.521,4191.386,323208798.94450
1779105600000,77255.10,77757.50,77241.50,77599.90,12046.144,6191.683,479761564.72810
1779109200000,77599.90,77601.90,76650.00,76914.00,14647.288,6777.458,522130297.22420
1779112800000,76913.90,76927.50,76200.00,76369.80,19478.281,8763.318,670774905.74650
1779116400000,76369.70,76463.60,76014.20,76393.50,15564.299,7672.497,584813547.82000
